name,overview,id,poster_path,rating,vote_count,adult,director,producer,creator,actors,year_released,genres,keywords,tags,Unnamed: 15,Unnamed: 16
90 Day Fiancé,"Getting through customs is just the beginning. With just 90 days to wed on a fiancé visa, follow international couples as they attempt to overcome cultural barriers and family drama while in search of true love that knows no borders.",61575,https://image.tmdb.org/t/p/w500/wJVDf4ZysdxhoREQIHlOM4phRNp.jpg,7.519,54,False,[],[],[],[],2014,Reality,"['Getting', 'customs', 'beginning', 'days', 'd', 'fiancé', 'visa', 'follow', 'international', 'couples', 'attempt', 'overcome', 'cultural', 'barriers', 'family', 'drama', 'search', 'true', 'love', 'knows', 'borders']",Reality  Getting customs beginning days d fiancé visa follow international couples attempt overcome cultural barriers family drama search true love knows borders 7.519    ,,
Keeping Up with the Kardashians,"A peek inside the exploits and privileged private lives of the blended Kardashian-Jenner family, including sisters Kim, Kourtney and Khloé.",14814,https://image.tmdb.org/t/p/w500/nddXOC8wYpIDv7giLzjjqIg8WDA.jpg,7.503,852,False,[],[],"['Ryan Seacrest', 'Eliot Goldberg']",[],2007,Reality,"['peek', 'inside', 'exploits', 'privileged', 'private', 'lives', 'blended', 'Kardashian', 'Jenner', 'family', 'including', 'sisters', 'Kim', 'Kourtney', 'Khloé']",Reality  peek inside exploits privileged private lives blended Kardashian Jenner family including sisters Kim Kourtney Khloé 7.503  Ryan Seacrest Eliot Goldberg  ,,
Life Below Zero,"Viewers go deep into an Alaskan winter to meet six tough and resilient residents as they try to stay one step ahead of storms and man-eating beasts to make it through to spring. The closest neighbor to Sue Aikens is more than 300 miles away. Eric Salitan subsists solely on what he hunts and forages. Chip and Agnes Hailstone catch fish for currency in bartering for supplies, and Andy and Kate Bassich use their pack of sled dogs for transportation.",60910,https://image.tmdb.org/t/p/w500/8YzzLJnJ2i5EWWMjrImEKNdvxPv.jpg,7.5,36,False,[],[],[],[],2013,Reality Documentary,"['Viewers', 'deep', 'Alaskan', 'winter', 'meet', 'tough', 'resilient', 'residents', 'try', 'stay', 'step', 'ahead', 'storms', 'man', 'eating', 'beasts', 'spring', 'closest', 'neighbor', 'Sue', 'Aikens', 'miles', 'away', 'Eric', 'Salitan', 'subsists', 'solely', 'hunts', 'forages', 'Chip', 'Agnes', 'Hailstone', 'catch', 'fish', 'currency', 'bartering', 'supplies', 'Andy', 'Kate', 'Bassich', 'use', 'pack', 'sled', 'dogs', 'transportation']",Reality Documentary  Viewers deep Alaskan winter meet tough resilient residents try stay step ahead storms man eating beasts spring closest neighbor Sue Aikens miles away Eric Salitan subsists solely hunts forages Chip Agnes Hailstone catch fish currency bartering supplies Andy Kate Bassich use pack sled dogs transportation 7.5    ,,
1 Night 2 Days,"2 Days & 1 Night is a South Korean reality-variety show with the motto ""real wild road variety."" Its main concept is to recommend various places of interest that viewers can visit in South Korea.",30801,https://image.tmdb.org/t/p/w500/fCk6fEIz7wnFtB9weZ9HgpGKYG9.jpg,7.5,21,False,[],[],['Na Young-seok'],[],2007,Comedy Reality,"['Days', 'Night', 'South', 'Korean', 'reality', 'variety', 'motto', 'real', 'wild', 'road', 'variety', 'main', 'concept', 'recommend', 'places', 'interest', 'viewers', 'visit', 'South', 'Korea']",Comedy Reality  Days Night South Korean reality variety motto real wild road variety main concept recommend places interest viewers visit South Korea 7.5  Na Young-seok  ,,
Terrace House: Boys & Girls in the City,"A new set of six men and women start their lives together under one roof. All they get is a fabulous home and a car. As always, there is no script.",66647,https://image.tmdb.org/t/p/w500/nMjIzMTjjio7CIpPuL17f0l6n1o.jpg,7.5,23,False,[],[],[],[],2015,Reality,"['new', 'set', 'men', 'women', 'start', 'lives', 'roof', 'fabulous', 'home', 'car', 'script']",Reality  new set men women start lives roof fabulous home car script 7.5    ,,
X Factor,"X Factor is a successful TV show airing on prime time in Italy. The singing competition is the Italian version of The X Factor franchise. It was hosted until the Season 4 by Francesco Facchinetti, its judges in the first two series were the musical producer Mara Maionchi, TV host Simona Ventura and the singer-songwriter Morgan.",16322,https://image.tmdb.org/t/p/w500/uzzwJ0R0h5MA9C3rt6NhsTjF8PO.jpg,7.5,7,False,[],[],[],[],2008,Reality,"['X', 'Factor', 'successful', 'TV', 'airing', 'prime', 'time', 'Italy', 'singing', 'competition', 'Italian', 'version', 'X', 'Factor', 'franchise', 'hosted', 'Season', 'Francesco', 'Facchinetti', 'judges', 'series', 'musical', 'producer', 'Mara', 'Maionchi', 'TV', 'host', 'Simona', 'Ventura', 'singer', 'songwriter', 'Morgan']",Reality  X Factor successful TV airing prime time Italy singing competition Italian version X Factor franchise hosted Season Francesco Facchinetti judges series musical producer Mara Maionchi TV host Simona Ventura singer songwriter Morgan 7.5    ,,
The Devil's Plan,"It's the ultimate showdown of wits, brains, strategy, and alliances for a chance to win 500 million won.",214582,https://image.tmdb.org/t/p/w500/vNoINLWniSpqS2Qaol4BINX7BSY.jpg,7.5,43,False,[],[],['Jeong Jong-yeon'],[],2023,Reality,"['ultimate', 'showdown', 'wits', 'brains', 'strategy', 'alliances', 'chance', 'win', 'million', 'won']",Reality  ultimate showdown wits brains strategy alliances chance win million won 7.5  Jeong Jong-yeon  ,,
Welcome to Plathville,"The nine flaxen-haired children in the Plath family have never had a soda, don't know who Spiderman or Tom Brady is and have never watched TV, living remotely in rural Georgia with their ""follow their own rules"" parents Kim and Barry Plath.",95574,https://image.tmdb.org/t/p/w500/2vxzApwvpDg71GI6LBIQ7DhxRGm.jpg,7.5,6,False,[],[],[],[],2019,Reality,"['flaxen', 'haired', 'children', 'Plath', 'family', 'soda', 'know', 'Spiderman', 'Tom', 'Brady', 'watched', 'TV', 'living', 'remotely', 'rural', 'Georgia', 'follow', 'rules', 'parents', 'Kim', 'Barry', 'Plath']",Reality  flaxen haired children Plath family soda know Spiderman Tom Brady watched TV living remotely rural Georgia follow rules parents Kim Barry Plath 7.5    ,,
Reality Shore,Reality Shore is the first Swiss and German spin-off of the MTV series Jersey Shore.,153246,https://image.tmdb.org/t/p/w500/9HngiulyXJhNvDLvsh2uPQqtqIT.jpg,7.5,2,False,[],[],[],[],2021,Reality,"['Reality', 'Shore', 'Swiss', 'German', 'spin', 'MTV', 'series', 'Jersey', 'Shore']",Reality  Reality Shore Swiss German spin MTV series Jersey Shore 7.5    ,,
The Curse of Oak Island,Follow brothers Marty and Rick Lagina through their effort to find the speculated - and as of yet undiscovered - buried treasure believed to have been concealed through extraordinary means on Oak Island.,60603,https://image.tmdb.org/t/p/w500/gtkxUUmHDF31iDUOlxQqUXmiU71.jpg,7.5,128,False,[],[],['Kevin Burns'],[],2014,Mystery Action & Adventure Reality Documentary,"['Follow', 'brothers', 'Marty', 'Rick', 'Lagina', 'effort', 'find', 'speculated', 'undiscovered', 'buried', 'treasure', 'believed', 'concealed', 'extraordinary', 'means', 'Oak', 'Island']",Mystery Action & Adventure Reality Documentary  Follow brothers Marty Rick Lagina effort find speculated undiscovered buried treasure believed concealed extraordinary means Oak Island 7.5  Kevin Burns  ,,
MasterChef: The Professionals,The hunt for a young chef who wants to make it to the top of the culinary world.,24285,https://image.tmdb.org/t/p/w500/7VketceyMupoS5dymqXGLoCFSy3.jpg,7.5,5,False,[],[],[],[],2008,Reality,"['hunt', 'young', 'chef', 'wants', 'culinary', 'world']",Reality  hunt young chef wants culinary world 7.5    ,,
Detective College,"""Detective College"", as a derivative of the fifth season of ""Who's the Murderer"", is a star reasoning variety show where selected detective assistants launched by Mango TV. The star guests determine the number of advances by rolling the dice on the checkerboard. When the game is triggered, the corresponding game needs to be completed. The first guest to reach the end becomes the current No.1. The program combines the form of team battles and individual battles to inspire the star guests ’IQ and Contest of logical ability. No. 1 selected in the show will appear on the scene of the fifth season of ""Who's the Murderer"". ""Detective College"" consists of Pu Yixing, Zhou Junwei, Tang Jiuzhou, Qi Sijun, Shi Kai, Guo Wentao, Shao Mingming, etc., and premiered on November 3, 2019.",114473,https://image.tmdb.org/t/p/w500/zkiB7hiRpCq14tjVr3EhMN3WLjN.jpg,7.5,2,False,[],[],[],[],2019,Reality Mystery,"['Detective', 'College', 'derivative', 'fifth', 'season', 'Murderer', 'star', 'reasoning', 'variety', 'selected', 'detective', 'assistants', 'launched', 'Mango', 'TV', 'star', 'guests', 'determine', 'number', 'advances', 'rolling', 'dice', 'checkerboard', 'game', 'triggered', 'corresponding', 'game', 'needs', 'completed', 'guest', 'reach', 'end', 'current', 'program', 'combines', 'form', 'team', 'battles', 'individual', 'battles', 'inspire', 'star', 'guests', 'IQ', 'Contest', 'logical', 'ability', 'selected', 'appear', 'scene', 'fifth', 'season', 'Murderer', 'Detective', 'College', 'consists', 'Pu', 'Yixing', 'Zhou', 'Junwei', 'Tang', 'Jiuzhou', 'Qi', 'Sijun', 'Shi', 'Kai', 'Guo', 'Wentao', 'Shao', 'Mingming', 'etc', 'premiered', 'November']",Reality Mystery  Detective College derivative fifth season Murderer star reasoning variety selected detective assistants launched Mango TV star guests determine number advances rolling dice checkerboard game triggered corresponding game needs completed guest reach end current program combines form team battles individual battles inspire star guests IQ Contest logical ability selected appear scene fifth season Murderer Detective College consists Pu Yixing Zhou Junwei Tang Jiuzhou Qi Sijun Shi Kai Guo Wentao Shao Mingming etc premiered November 7.5    ,,
Kangsi Coming,"KangXi Lai Le is a Taiwanese variety-comedy talk show hosted by variety show veterans Dee Hsu and Kevin Tsai. It was produced by Chungta Production from 2004 to 2009, and currently produced by Gold Star Production along with the writing and production staff of GUESS. It was first broadcast on 5 January 2004 and currently airs Monday to Friday at 22:00-23:00 on cable TV CTi Variety. In most episodes, the hosts interview a panel of celebrities in various and controversial topics while employing their signature comedic bantering. It is broadcast in Hong Kong on ATV Home under the name of Variety Show of Mr Con and Ms Csi.

Although it is broadcast in Taiwan, the show is very successful and popular among Chinese speaking audiences across the world who watch uploaded re-runs over the internet or through bootleg DVDs. The show has been mentioned in other Taiwanese variety and talk shows, mainly from presenters who appeared on the show.",6836,https://image.tmdb.org/t/p/w500/bVWEPDZHRSdd7voVled6CLLq1zB.jpg,7.5,2,False,[],[],['Zhan Ren Xiong'],[],2004,Talk Reality,"['KangXi', 'Lai', 'Le', 'Taiwanese', 'variety', 'comedy', 'talk', 'hosted', 'variety', 'veterans', 'Dee', 'Hsu', 'Kevin', 'Tsai', 'produced', 'Chungta', 'Production', 'currently', 'produced', 'Gold', 'Star', 'Production', 'writing', 'production', 'staff', 'GUESS', 'broadcast', 'January', 'currently', 'airs', 'Monday', 'Friday', 'cable', 'TV', 'CTi', 'Variety', 'episodes', 'hosts', 'interview', 'panel', 'celebrities', 'controversial', 'topics', 'employing', 'signature', 'comedic', 'bantering', 'broadcast', 'Hong', 'Kong', 'ATV', 'Home', 'Variety', 'Mr', 'Con', 'Ms', 'Csi', 'broadcast', 'Taiwan', 'successful', 'popular', 'Chinese', 'speaking', 'audiences', 'world', 'watch', 'uploaded', 'runs', 'internet', 'bootleg', 'DVDs', 'mentioned', 'Taiwanese', 'variety', 'talk', 'shows', 'mainly', 'presenters', 'appeared']",Talk Reality  KangXi Lai Le Taiwanese variety comedy talk hosted variety veterans Dee Hsu Kevin Tsai produced Chungta Production currently produced Gold Star Production writing production staff GUESS broadcast January currently airs Monday Friday cable TV CTi Variety episodes hosts interview panel celebrities controversial topics employing signature comedic bantering broadcast Hong Kong ATV Home Variety Mr Con Ms Csi broadcast Taiwan successful popular Chinese speaking audiences world watch uploaded runs internet bootleg DVDs mentioned Taiwanese variety talk shows mainly presenters appeared 7.5  Zhan Ren Xiong  ,,
Wonderland,"50 KM Taohuawu is a social experiment reality show about the cultivation of an ideal community. Inviting 15 guests to Taohuawu, 15KM away from the city center, to live together for 21 days, creating an ideal society in their hearts. See how they live, work, and live in harmony in friction and cooperation. It is also a journey to explore the source of material and spiritual consensus.",126398,https://image.tmdb.org/t/p/w500/yT4C02yo5MsPLB3damor8YncRvW.jpg,7.5,2,False,[],[],[],[],2021,Reality,"['KM', 'Taohuawu', 'social', 'experiment', 'reality', 'cultivation', 'ideal', 'community', 'Inviting', 'guests', 'Taohuawu', 'away', 'city', 'center', 'live', 'days', 'creating', 'ideal', 'society', 'hearts', 'live', 'work', 'live', 'harmony', 'friction', 'cooperation', 'journey', 'explore', 'source', 'material', 'spiritual', 'consensus']",Reality  KM Taohuawu social experiment reality cultivation ideal community Inviting guests Taohuawu away city center live days creating ideal society hearts live work live harmony friction cooperation journey explore source material spiritual consensus 7.5    ,,
Men on a Mission,"Male celebs play make-believe as high schoolers, welcoming star transfer students every week and engaging in battles of witty humor and slapstick.",70672,https://image.tmdb.org/t/p/w500/2jIi55JtYKJTL1km8qHMuUilOWo.jpg,7.5,29,False,[],[],[],[],2015,Reality Comedy,"['Male', 'celebs', 'play', 'believe', 'high', 'schoolers', 'welcoming', 'star', 'transfer', 'students', 'week', 'engaging', 'battles', 'witty', 'humor', 'slapstick']",Reality Comedy  Male celebs play believe high schoolers welcoming star transfer students week engaging battles witty humor slapstick 7.5    ,,
Jay Leno's Garage,"Comedian and former Tonight Show host Jay Leno shares his passion for motor vehicles. Jay and guests drive cars, motorbikes and anything that moves all while meeting new people and exploring the rich motoring history of America and beyond.",64229,https://image.tmdb.org/t/p/w500/h4T23oAVxLky9YDpV3wp6qdnkjz.jpg,7.5,11,False,[],[],[],[],2015,Reality Documentary,"['Comedian', 'Tonight', 'host', 'Jay', 'Leno', 'shares', 'passion', 'motor', 'vehicles', 'Jay', 'guests', 'drive', 'cars', 'motorbikes', 'moves', 'meeting', 'new', 'people', 'exploring', 'rich', 'motoring', 'history', 'America']",Reality Documentary  Comedian Tonight host Jay Leno shares passion motor vehicles Jay guests drive cars motorbikes moves meeting new people exploring rich motoring history America 7.5    ,,
Richard Hammond's Workshop,"Richard Hammond trades his jet-setting lifestyle for a long-standing dream to set up a classic car restoration workshop close to his home in Herefordshire. With the help of skilled craftsmen, he navigates the ups and downs of building a new business.",136638,https://image.tmdb.org/t/p/w500/pArxM1WhhPECMk9ITZdt5AvE4DK.jpg,7.5,10,False,[],[],[],[],2021,Documentary Reality,"['Richard', 'Hammond', 'trades', 'jet', 'setting', 'lifestyle', 'long', 'standing', 'dream', 'set', 'classic', 'car', 'restoration', 'workshop', 'close', 'home', 'Herefordshire', 'help', 'skilled', 'craftsmen', 'navigates', 'ups', 'downs', 'building', 'new', 'business']",Documentary Reality  Richard Hammond trades jet setting lifestyle long standing dream set classic car restoration workshop close home Herefordshire help skilled craftsmen navigates ups downs building new business 7.5    ,,
Highway Thru Hell,"Follow the operations of Jamie Davis Motor Truck, a heavy vehicle rescue and recovery towing company based in Hope, British Columbia focusing on the hardships of operating along the highways of the BC Interior, especially the Coquihalla Highway, which is notorious for rapidly changing weather.",59097,https://image.tmdb.org/t/p/w500/45mrc5BtsFUrU5DjCb5DQNGGwTV.jpg,7.469,16,False,[],[],[],[],2012,Reality Documentary,"['Follow', 'operations', 'Jamie', 'Davis', 'Motor', 'Truck', 'heavy', 'vehicle', 'rescue', 'recovery', 'towing', 'company', 'based', 'Hope', 'British', 'Columbia', 'focusing', 'hardships', 'operating', 'highways', 'BC', 'Interior', 'especially', 'Coquihalla', 'Highway', 'notorious', 'rapidly', 'changing', 'weather']",Reality Documentary  Follow operations Jamie Davis Motor Truck heavy vehicle rescue recovery towing company based Hope British Columbia focusing hardships operating highways BC Interior especially Coquihalla Highway notorious rapidly changing weather 7.469    ,,
Total Divas,An inside look of the lives of seven WWE Divas from their work within WWE to their personal lives.,58578,https://image.tmdb.org/t/p/w500/sBYXdVVehQ5oZfOXvOmDU94MRrN.jpg,7.468,31,False,[],[],[],[],2013,Reality,"['inside', 'look', 'lives', 'seven', 'WWE', 'Divas', 'work', 'WWE', 'personal', 'lives']",Reality  inside look lives seven WWE Divas work WWE personal lives 7.468    ,,
Cake Boss,"Follows the operations of Carlo's Bakery, a family-owned business in Hoboken, New Jersey owned and operated by siblings Buddy Valastro, Lisa Valastro, Maddalena Castano, Grace Faugno and Mary Sciarrone. The show focuses on how they make their cakes, and the interpersonal relationships among the various family members and other employees who work at the shop.",18664,https://image.tmdb.org/t/p/w500/9OkrZDHC23Q8xc2dKX0yVJDjnLt.jpg,7.461,38,False,[],[],[],[],2009,Reality Family,"['Follows', 'operations', 'Carlo', 'Bakery', 'family', 'owned', 'business', 'Hoboken', 'New', 'Jersey', 'owned', 'operated', 'siblings', 'Buddy', 'Valastro', 'Lisa', 'Valastro', 'Maddalena', 'Castano', 'Grace', 'Faugno', 'Mary', 'Sciarrone', 'focuses', 'cakes', 'interpersonal', 'relationships', 'family', 'members', 'employees', 'work', 'shop']",Reality Family  Follows operations Carlo Bakery family owned business Hoboken New Jersey owned operated siblings Buddy Valastro Lisa Valastro Maddalena Castano Grace Faugno Mary Sciarrone focuses cakes interpersonal relationships family members employees work shop 7.461    ,,
Infinite Challenge,"Infinite Challenge has been reported as the first ""Real-Variety"" show in Korean television history. The program is largely unscripted, and follows a similar format of challenge-based Reality Television programs, familiar to the audiences in the West, but the challenges are often silly, absurd, or impossible to achieve, so the program takes on the aspect of a satirical comedy variety show, rather than a more standard reality or contest program. In order to achieve its comedic purposes its 6 hosts and staff continuously proclaim, the elements of this show are the 3-Ds, Dirty, Dangerous, and Difficult.",5092,https://image.tmdb.org/t/p/w500/3ZIPTvMnzI5ThmdGeEYQFxJV5Sg.jpg,7.444,18,False,[],[],"['Kim Tae-ho', 'Kwon Seok']",[],2005,Reality Comedy,"['Infinite', 'Challenge', 'reported', 'Real', 'Variety', 'Korean', 'television', 'history', 'program', 'largely', 'unscripted', 'follows', 'similar', 'format', 'challenge', 'based', 'Reality', 'Television', 'programs', 'familiar', 'audiences', 'West', 'challenges', 'silly', 'absurd', 'impossible', 'achieve', 'program', 'takes', 'aspect', 'satirical', 'comedy', 'variety', 'standard', 'reality', 'contest', 'program', 'order', 'achieve', 'comedic', 'purposes', 'hosts', 'staff', 'continuously', 'proclaim', 'elements', 'Ds', 'Dirty', 'Dangerous', 'Difficult']",Reality Comedy  Infinite Challenge reported Real Variety Korean television history program largely unscripted follows similar format challenge based Reality Television programs familiar audiences West challenges silly absurd impossible achieve program takes aspect satirical comedy variety standard reality contest program order achieve comedic purposes hosts staff continuously proclaim elements Ds Dirty Dangerous Difficult 7.444  Kim Tae-ho Kwon Seok  ,,
Below Deck Sailing Yacht,"Capt. Glenn Shephard and his crew set sail in a luxury sailing yacht to explore the crystal-clear blue waters of the Ionian Sea. The physicality of working on a sailing yacht brings new challenges to these young, attractive and adventurous yachties who are ready to work hard and play harder.",97872,https://image.tmdb.org/t/p/w500/xRYK5NhY15uKaJ4a97xmWyHxSCi.jpg,7.444,9,False,[],[],[],[],2020,Reality,"['Capt', 'Glenn', 'Shephard', 'crew', 'set', 'sail', 'luxury', 'sailing', 'yacht', 'explore', 'crystal', 'clear', 'blue', 'waters', 'Ionian', 'Sea', 'physicality', 'working', 'sailing', 'yacht', 'brings', 'new', 'challenges', 'young', 'attractive', 'adventurous', 'yachties', 'ready', 'work', 'hard', 'play', 'harder']",Reality  Capt Glenn Shephard crew set sail luxury sailing yacht explore crystal clear blue waters Ionian Sea physicality working sailing yacht brings new challenges young attractive adventurous yachties ready work hard play harder 7.444    ,,
The Voice,Contestants compete in a singing competition that focuses on the quality of their voice.,39845,https://image.tmdb.org/t/p/w500/t79aBTcPC4vEeeDMv8cWE9tnVwe.jpg,7.444,18,False,[],[],['John de Mol'],[],2012,Reality,"['Contestants', 'compete', 'singing', 'competition', 'focuses', 'quality', 'voice']",Reality  Contestants compete singing competition focuses quality voice 7.444  John de Mol  ,,
BattleBots,"BattleBots promises to wow viewers with next generation robots—bigger, faster and stronger than ever before. The show will focus on the design and build of each robot, the bot builder backstories, their intense pursuit of the championship and the spectacle of the event.",62959,https://image.tmdb.org/t/p/w500/zqZiksZMPIhOIVrnDLV03XZ6x5A.jpg,7.419,43,False,[],[],"['Greg Munson', 'Edward P. Roski']",[],2015,Reality,"['BattleBots', 'promises', 'wow', 'viewers', 'generation', 'robots', 'bigger', 'faster', 'stronger', 'focus', 'design', 'build', 'robot', 'bot', 'builder', 'backstories', 'intense', 'pursuit', 'championship', 'spectacle', 'event']",Reality  BattleBots promises wow viewers generation robots bigger faster stronger focus design build robot bot builder backstories intense pursuit championship spectacle event 7.419  Greg Munson Edward P. Roski  ,,
Queendom,"A musical battle between 6 trending girl group acts, in order to ""determine the real number one"" when all 6 release their songs at the same time.",91678,https://image.tmdb.org/t/p/w500/l8zn50A7P7CqCFT3a1Q18u3Uwve.jpg,7.417,12,False,[],[],[],[],2019,Reality,"['musical', 'battle', 'trending', 'girl', 'group', 'acts', 'order', 'determine', 'real', 'number', 'release', 'songs', 'time']",Reality  musical battle trending girl group acts order determine real number release songs time 7.417    ,,
Survivor,"A reality show contest where sixteen or more castaways split between two or more “Tribes” are taken to a remote isolated location and are forced to live off the land with meager supplies for roughly 39 days. Frequent physical challenges are used to pit the tribes against each other for rewards, such as food or luxuries, or for “Immunity”, forcing the other tribe to attend “Tribal Council”, where they must vote off one of their players.",14658,https://image.tmdb.org/t/p/w500/k2mLNjLFrmMXdXq4d5pn8qRd3bU.jpg,7.402,353,False,[],[],"['Mark Burnett', 'Charlie Parsons']",[],2000,Reality,"['reality', 'contest', 'sixteen', 'castaways', 'split', 'Tribes', 'taken', 'remote', 'isolated', 'location', 'forced', 'live', 'land', 'meager', 'supplies', 'roughly', 'days', 'Frequent', 'physical', 'challenges', 'pit', 'tribes', 'rewards', 'food', 'luxuries', 'Immunity', 'forcing', 'tribe', 'attend', 'Tribal', 'Council', 'vote', 'players']",Reality  reality contest sixteen castaways split Tribes taken remote isolated location forced live land meager supplies roughly days Frequent physical challenges pit tribes rewards food luxuries Immunity forcing tribe attend Tribal Council vote players 7.402  Mark Burnett Charlie Parsons  ,,
Basketball Wives,"Follow the extraordinary lives of a group of female best friends as they juggle the success and stresses of building businesses, battling groupies, and searching for stability in the unstable arena of being the significant other to a basketball superstar.",32789,https://image.tmdb.org/t/p/w500/AdXQ6gPKaeA1p6hYofLI6BNd8ym.jpg,7.4,14,False,[],[],[],[],2010,Reality,"['Follow', 'extraordinary', 'lives', 'group', 'female', 'best', 'friends', 'juggle', 'success', 'stresses', 'building', 'businesses', 'battling', 'groupies', 'searching', 'stability', 'unstable', 'arena', 'significant', 'basketball', 'superstar']",Reality  Follow extraordinary lives group female best friends juggle success stresses building businesses battling groupies searching stability unstable arena significant basketball superstar 7.4    ,,
Koh-Lanta,"Fourteen to eighteen contestants have to survive on an uninhabited island for 40 days (20 days in the special editions). It's up to them to find food to accompany the meagre ration of rice provided at the start of the adventure. They have to build a shelter to protect themselves from the elements (bad weather, insects, etc.) and maintain the fire that they managed to build or that they won in the first comfort test.",67997,https://image.tmdb.org/t/p/w500/ixJpa9KUNOXceD07PnxRkEeCXBs.jpg,7.4,7,False,[],[],['Charlie Parsons'],[],2001,Reality,"['Fourteen', 'eighteen', 'contestants', 'survive', 'uninhabited', 'island', 'days', 'days', 'special', 'editions', 'find', 'food', 'accompany', 'meagre', 'ration', 'rice', 'provided', 'start', 'adventure', 'build', 'shelter', 'protect', 'elements', 'bad', 'weather', 'insects', 'etc', 'maintain', 'fire', 'managed', 'build', 'won', 'comfort', 'test']",Reality  Fourteen eighteen contestants survive uninhabited island days days special editions find food accompany meagre ration rice provided start adventure build shelter protect elements bad weather insects etc maintain fire managed build won comfort test 7.4  Charlie Parsons  ,,
The Challenge,"Each Challenge pits numerous cast members from past seasons of reality shows against each other, dividing them into two separate teams according to different criteria, such as gender, which show they first appeared on, whether or not they're veterans or rookies on the show, etc. The two teams compete in numerous missions in order to win prizes and advance in the overall game.",62,https://image.tmdb.org/t/p/w500/pFTyIuNg5o5Ek7aEAVQi4nFRyy2.jpg,7.4,58,False,[],[],"['Jonathan Murray', 'Mary-Ellis Bunim']",[],1998,Reality,"['Challenge', 'pits', 'numerous', 'cast', 'members', 'past', 'seasons', 'reality', 'shows', 'dividing', 'separate', 'teams', 'according', 'different', 'criteria', 'gender', 'appeared', 'veterans', 'rookies', 'etc', 'teams', 'compete', 'numerous', 'missions', 'order', 'win', 'prizes', 'advance', 'overall', 'game']",Reality  Challenge pits numerous cast members past seasons reality shows dividing separate teams according different criteria gender appeared veterans rookies etc teams compete numerous missions order win prizes advance overall game 7.4  Jonathan Murray Mary-Ellis Bunim  ,,
WWE SmackDown,"The superstars of World Wrestling Entertainment's ""SmackDown"" brand collide each and every Friday on WWE Friday Night SmackDown.",1549,https://image.tmdb.org/t/p/w500/hRB3HnC3dyPX542Tcu9SWw2T8gT.jpg,7.4,143,False,[],[],['Vince McMahon'],[],1999,Reality,"['superstars', 'World', 'Wrestling', 'Entertainment', 'SmackDown', 'brand', 'collide', 'Friday', 'WWE', 'Friday', 'Night', 'SmackDown']",Reality  superstars World Wrestling Entertainment SmackDown brand collide Friday WWE Friday Night SmackDown 7.4  Vince McMahon  ,,
Harry Potter: Hogwarts Tournament of Houses,Wizarding World fans put their Harry Potter knowledge to the test for the ultimate honor to be named House Cup champion.,133723,https://image.tmdb.org/t/p/w500/tEHHfzqHnfNJUp4L30wQeYl2xRo.jpg,7.375,276,False,[],[],[],[],2021,Reality Family,"['Wizarding', 'World', 'fans', 'Harry', 'Potter', 'knowledge', 'test', 'ultimate', 'honor', 'named', 'House', 'Cup', 'champion']",Reality Family  Wizarding World fans Harry Potter knowledge test ultimate honor named House Cup champion 7.375    ,,
Love Island,"American version of the British dating reality competition in which ten singles come to stay in a villa for a few weeks and have to couple up with one another. Over the course of those weeks, they face the public vote and might be eliminated from the show. Other islanders join and try to break up the couples.",90521,https://image.tmdb.org/t/p/w500/kU2y21cls8WargMaX7KI47URMjD.jpg,7.339,124,False,[],[],"['Mark Busk-Cowley', 'Brent Baker', 'Jo Scarratt-Jones', 'Tom Gould']",[],2019,Reality,"['American', 'version', 'British', 'dating', 'reality', 'competition', 'singles', 'come', 'stay', 'villa', 'weeks', 'couple', 'course', 'weeks', 'face', 'public', 'vote', 'eliminated', 'islanders', 'join', 'try', 'break', 'couples']",Reality  American version British dating reality competition singles come stay villa weeks couple course weeks face public vote eliminated islanders join try break couples 7.339  Mark Busk-Cowley Brent Baker Jo Scarratt-Jones Tom Gould  ,,
Gold Rush: White Water,"Gold miners Dakota Fred and his son Dustin are back – returning to McKinley Creek Alaska, determined to make a fortune no matter the risk. But to find the big gold payout, they'll put their lives on the line by diving deep beneath the raging waters of one of Alaska's wildest creeks.",76506,https://image.tmdb.org/t/p/w500/xgMyo8Re5uufo90Dxm773Tnjh1o.jpg,7.304,28,False,[],[],['Tom Lowry'],[],2018,Reality,"['Gold', 'miners', 'Dakota', 'Fred', 'son', 'Dustin', 'returning', 'McKinley', 'Creek', 'Alaska', 'determined', 'fortune', 'matter', 'risk', 'find', 'big', 'gold', 'payout', 'lives', 'line', 'diving', 'deep', 'beneath', 'raging', 'waters', 'Alaska', 'wildest', 'creeks']",Reality  Gold miners Dakota Fred son Dustin returning McKinley Creek Alaska determined fortune matter risk find big gold payout lives line diving deep beneath raging waters Alaska wildest creeks 7.304  Tom Lowry  ,,
